id,doi,display_name,publication_year,type,cited_by_count,fwci
https://openalex.org/W4205215999,https://doi.org/10.1007/978-3-662-61781-6_13,Labormethoden zum Nachweis von Virusinfektionen,2021,book-chapter,1,0.0
https://openalex.org/W4205381814,https://doi.org/10.1007/978-3-662-61781-6_7,Immunologie,2021,book-chapter,1,1.075
https://openalex.org/W4205409728,https://doi.org/10.1007/978-3-662-61781-6_19,Viren mit doppelsträngigem DNA-Genom,2021,book-chapter,1,0.864
https://openalex.org/W4205540351,https://doi.org/10.1007/978-3-662-61781-6_8,"Cytokine, Chemokine und Interferone",2021,book-chapter,1,0.691
https://openalex.org/W4205566243,https://doi.org/10.1007/978-3-662-61781-6_16,"Viren mit einzelsträngigem, segmentiertem RNA-Genom in Negativstrangorientierung",2021,book-chapter,1,1.048
https://openalex.org/W4205827027,https://doi.org/10.1007/978-3-662-61781-6_20,Viren mit einzelsträngigem DNA-Genom,2021,book-chapter,1,0.864
https://openalex.org/W4206089532,https://doi.org/10.1007/978-3-662-61781-6_21,Prionen,2021,book-chapter,1,0.746
https://openalex.org/W4206306835,https://doi.org/10.1007/978-3-662-61781-6_6,Transformation und Tumorbildung,2021,book-chapter,1,1.353
https://openalex.org/W4206403826,https://doi.org/10.1007/978-3-662-61781-6_18,RNA- und DNA-Viren mit reverser Transkription,2021,book-chapter,1,1.048
https://openalex.org/W4206573394,https://doi.org/10.1007/978-3-662-61781-6_17,"Viren mit doppelsträngigem, segmentiertem RNA-Genom",2021,book-chapter,1,1.511
https://openalex.org/W4285533972,https://doi.org/10.1007/978-3-662-61781-6_14,Viren mit einzelsträngigem RNA-Genom in Plusstrangorientierung,2021,book-chapter,1,0.864
https://openalex.org/W4285550354,https://doi.org/10.1007/978-3-662-61781-6_15,"Viren mit einzelsträngigem, kontinuierlichem RNA-Genom in Negativstrangorientierung",2021,book-chapter,1,1.496
https://openalex.org/W160800725,https://doi.org/10.1007/978-3-642-20718-1_18,Viruses with Single-Stranded RNA Genomes and Double-Stranded DNA as an Intermediate Product,2013,book-chapter,0,0.0
https://openalex.org/W4213327669,https://doi.org/10.1007/978-3-642-20718-1_21,Prions,2013,book-chapter,0,0.0
https://openalex.org/W4230219555,https://doi.org/10.1007/978-3-642-20718-1_1,Historical Overview,2013,book-chapter,0,
https://openalex.org/W4230389832,https://doi.org/10.1007/978-3-642-20718-1_12,Viral Evolution,2013,book-chapter,0,0.0
https://openalex.org/W4239009737,https://doi.org/10.1007/978-3-642-20718-1_11,Epidemiology,2013,book-chapter,0,0.0
https://openalex.org/W4246534340,https://doi.org/10.1007/978-3-642-20718-1_10,Vaccines,2013,book-chapter,0,0.0
https://openalex.org/W123922125,https://doi.org/10.1007/978-3-8274-2241-5_18,Viren mit einzelsträngigem RNA-Genom und doppelsträngiger DNA als Zwischenprodukt,2010,book-chapter,0,0.0
https://openalex.org/W166367443,https://doi.org/10.1007/978-3-8274-2241-5_8,"Cytokine, Chemokine und Interferone",2010,book-chapter,0,0.0
https://openalex.org/W170996787,https://doi.org/10.1007/978-3-8274-2241-5_16,"Viren mit einzelsträngigem, segmentierten RNA-Genom in Negativstrangorientierung",2010,book-chapter,0,0.0
https://openalex.org/W2066329921,https://doi.org/10.1016/j.jpeds.2012.01.031,Parvovirus B19 and necrotizing enterocolitis in neonates,2012,letter,0,
https://openalex.org/W2177697481,https://doi.org/10.1007/978-3-8274-2241-5_20,Viren mit einzelsträngigem DNA-Genom,2010,book-chapter,0,0.0
https://openalex.org/W2317434249,https://doi.org/10.2174/1871526510909010001,Editorial [Hot Topic:Drug Targets in Prion Diseases (Guest Editor: Hermann M. Schatzl)],2009,article,0,0.0
https://openalex.org/W2914839832,,"Aguib, Y. et al. Autophagy induction by trehalose counteracts cellular prion infection. Autophagy 5, 361-369",2009,article,0,0.0
https://openalex.org/W2045120099,https://doi.org/10.1002/ijc.2910030619,Transformation of foetal human leukocytes <i>in vitro</i> by filtrates of a human leukaemic cell line containing herpes‐like virus,1968,article,476,19.449
https://openalex.org/W638418456,,Analytical methods for a textile laboratory,1932,book,87,0.0
https://openalex.org/W2156961803,https://doi.org/10.1136/bmj.2.3627.56,FOOD POISONING DUE TO EGGS,1930,article,42,7.19
https://openalex.org/W2093821917,https://doi.org/10.1002/ijc.2910040302,Identification of the filtrable leukocyte‐transforming factor of qimr‐wil cells as herpes‐like virus,1969,article,90,8.073
https://openalex.org/W2167712753,https://doi.org/10.1017/s0022172400017514,The “Thompson” Type of Salmonella,1926,article,28,3.385
https://openalex.org/W2036226308,https://doi.org/10.1002/path.1700150105,Anaphylaxis in the rabbit; the mechanism of the symptoms,1911,article,26,4.353
https://openalex.org/W1977471572,https://doi.org/10.1038/icb.1960.3,<i>COXIELLA BURNETI</i> IN KANGAROOS AND KANGAROO TICKS IN WESTERN QUEENSLAND,1960,article,53,0.0
https://openalex.org/W1838675924,https://doi.org/10.1017/s0022172400007130,"A Further Study of the Serological Reactions of Meningococci from the Spinal Fluid and the Naso-Pharynx, with Special Reference to their Classification and to the Occurrence of the Latter among Normal Persons",1918,article,14,2.052
https://openalex.org/W4214702026,https://doi.org/10.3390/ani12050596,"Upper Body Movement Symmetry in Reining Quarter Horses during Trot In-Hand, on the Lunge and during Ridden Exercise",2022,article,21,2.054
https://openalex.org/W2088411908,https://doi.org/10.1038/newbio246140a0,Human Lymphoid Cell Transformation by Epstein-Barr Virus,1973,article,47,3.762
https://openalex.org/W2248261423,https://doi.org/10.2106/00004623-194931040-00020,A METHOD OF PROCURING ILIAC BONE BY TREPHINE CURETTAGE,1949,article,27,0.0
https://openalex.org/W2096178953,https://doi.org/10.1017/s0022172400010263,Continued Fever due to a Gärtner-like <i>Salmonella</i> of the Type “Dublin.”,1930,article,15,4.271
https://openalex.org/W3116698003,https://doi.org/10.1021/acsbiomaterials.0c01431,Biomechanics of Wound Healing in an Equine Limb Model: Effect of Location and Treatment with a Peptide-Modified Collagen–Chitosan Hydrogel,2020,article,28,1.999
https://openalex.org/W2108664510,https://doi.org/10.1017/s0022172400010147,A New Serological Type of Salmonella,1930,article,12,4.271
https://openalex.org/W2041222557,https://doi.org/10.1016/s0140-6736(01)07467-0,TWO CASES OF HUMAN INFECTION BY THE AMERICAN HOG-CHOLERA BACILLUS.,1929,article,11,3.889
https://openalex.org/W2221047051,https://doi.org/10.1136/jramc-56-04-01,"A New Organism Causing Paratyphoid Fever in India, Salmonella Type “Bareilly”",1931,article,10,1.914
https://openalex.org/W4387581549,https://doi.org/10.3390/s23208414,Comparing Inertial Measurement Units to Markerless Video Analysis for Movement Symmetry in Quarter Horses,2023,article,9,4.434
https://openalex.org/W4392005868,https://doi.org/10.1016/j.bone.2024.117054,Influence of microarchitecture on stressed volume and mechanical fatigue behaviour of equine subchondral bone,2024,article,4,4.28
https://openalex.org/W2059924293,https://doi.org/10.1017/s0022172400008974,Food-poisoning due to Bacilli of the type <i>B. morbificians bovis</i> (Basenau),1927,article,7,4.621
https://openalex.org/W608719223,,"The supposed relationship of white snakeroot to milksickness, or ""trembles",1908,book,5,1.748
https://openalex.org/W2034092208,https://doi.org/10.1002/ijc.2910140115,Cell relationships in transformation of human leukocytes by epstein‐barr virus,1974,review,26,1.677
https://openalex.org/W2753093140,https://doi.org/10.1016/s0372-5545(17)52153-7,Salt Poisoning in Cattle,1924,article,6,0.0
https://openalex.org/W4408307778,https://doi.org/10.2139/ssrn.5172542,In Vivo and Ex Vivo Sheep Medial Gastrocnemius Tendon Hysteresis,2025,preprint,0,
https://openalex.org/W1996771864,https://doi.org/10.1038/268735a0,An immunological basis for inhibition of transformation of human lymphocytes by EB virus,1977,article,25,2.181
https://openalex.org/W2147037604,https://doi.org/10.1017/s0022172400017526,Food-Poisoning Due to Bacillus Suipestifer (Sub-Group II).,1926,article,5,1.692
https://openalex.org/W2007357897,https://doi.org/10.1038/icb.1960.48,A SURVEY FOR ANTIBODIES TO ENCEPHALOMYOCARDITIS VIRUS IN MAN AND ANIMALS,1960,article,12,0.0
https://openalex.org/W2152696762,https://doi.org/10.1111/j.1399-302x.2006.00279.x,Incidence and behaviour of Tn<i>916</i>‐like elements within tetracycline‐resistant bacteria isolated from root canals,2006,article,22,1.658
https://openalex.org/W2289311843,,Non-union of the ischial tuberosity associated with epiphysitis vertebrae; report of a case.,1946,article,6,1.39
https://openalex.org/W1972400257,https://doi.org/10.1016/0035-9203(67)90007-7,Scrub typhus and other infections in North Queensland animals,1967,article,14,1.036
https://openalex.org/W582613174,https://doi.org/10.5694/j.1326-5377.1960.tb68595.x,A REMARKABLE OUTBREAK OF “Q” FEVER,1960,article,10,0.0
https://openalex.org/W4313398344,https://doi.org/10.1016/j.jbiomech.2022.111430,"The non-intuitive, in-vivo behavior of aponeuroses in a unipennate muscle",2022,article,8,0.751
https://openalex.org/W2157924170,https://doi.org/10.1017/s0022172400006367,A Study of Meningococci occurring in the Spinal Fluid and of Similar Organisms in the Naso-pharynx,1916,article,2,0.0
https://openalex.org/W1606168301,https://doi.org/10.1128/jb.88.4.1139-1144.1964,MICROBIAL DEGRADATION OF CORRINOIDS III,1964,article,10,0.516
https://openalex.org/W3017303133,https://doi.org/10.1080/03008207.2020.1751140,Proteoglycan-4 and hyaluronan composition in synovial fluid and serum from clinical equine subjects: relationship to cartilage boundary lubrication and viscosity of synovial fluid,2020,article,10,1.986
https://openalex.org/W1966529436,https://doi.org/10.1017/s0022172400013838,Experiments on infection of cows with typhoid bacilli,1947,article,5,1.293
https://openalex.org/W1839857007,https://doi.org/10.1136/jramc-65-04-02,<i>Bact. Poonæ</i>: A New Type of Salmonella Causing Acute Enteritis,1935,article,4,4.145
https://openalex.org/W1963740644,https://doi.org/10.1016/s0140-6736(00)97393-8,BACILLARY DYSENTERY OF THE NEWCASTLE TYPE,1934,article,4,0.0
https://openalex.org/W1979584815,https://doi.org/10.1038/121701a0,Annals of the Pickett-Thomson Research Laboratory,1928,article,3,0.0
https://openalex.org/W183684805,,Osteochondritis dessicans and subchondral cystic lesions in draft horses: a retrospective study.,1998,article,20,0.0
https://openalex.org/W1568134955,https://doi.org/10.1128/jb.88.3.581-585.1964,MICROBIAL DEGRADATION OF CORRINOIDS I.<scp>Vitamin</scp>B<sub>12</sub>,1964,article,8,0.516
https://openalex.org/W3136466524,https://doi.org/10.1016/j.jmbbm.2021.104445,The role of synovial fluid constituents in the lubrication of collagen-glycosaminoglycan scaffolds for cartilage repair,2021,article,8,1.047
https://openalex.org/W2025180787,https://doi.org/10.1097/00000441-191409000-00015,MICROBES AND TOXINS,1914,article,1,0.0
https://openalex.org/W2335311737,https://doi.org/10.1093/jee/7.6.478,The California Pear Thrips in Maryland,1914,article,1,2.677
https://openalex.org/W348737779,,"Spraying Peaches For The Control Of Brown-rot, Scab, And Curculio...",2012,book,7,0.0
https://openalex.org/W2065198894,https://doi.org/10.1007/bf02120993,Inhibition of EB virus transformation of non-adherent human lymphocytes by co-cultivation with adult fibroblasts,1976,article,8,1.551
https://openalex.org/W1519670387,https://doi.org/10.1016/0003-9861(65)90440-6,Microbial degradation of corrinoids,1965,article,5,0.513
https://openalex.org/W2166059512,https://doi.org/10.1002/ijc.2910120316,Antibody to Epstein‐Barr virus in man in Australia and New Guinea,1973,article,7,1.254
https://openalex.org/W2102219111,https://doi.org/10.1177/003591573703000818,Discussion on Milk as a Factor in the Cause of Disease,1937,article,2,0.0
https://openalex.org/W2139577025,https://doi.org/10.1017/s0022029900002107,Section F. Milk-borne diseases,1937,article,2,1.748
https://openalex.org/W2061598691,https://doi.org/10.1021/ie50210a043,Kjeldahl Digestion Apparatus,1927,article,1,0.0
https://openalex.org/W2114058381,https://doi.org/10.1177/004051754901900706,Some Recent Developments in Cotton Research at the Southern Regional Research Laboratory,1949,article,2,1.413
https://openalex.org/W1963652845,https://doi.org/10.1021/ie50366a011,ENZYME DESIZING EFFICIENCY QUANTITATIVE EVALUATION,1940,article,1,0.0
https://openalex.org/W2107702053,https://doi.org/10.1136/bmj.1.4972.925-b,Early Signs of Bladder-neck Disease,1956,article,2,0.0
https://openalex.org/W2009062538,https://doi.org/10.1097/00005768-199905001-01583,INTESTINAL PERMEABILITY FOLLOWING THE 1998 IRONMAN TRIATHLON.,1999,article,7,0.116
https://openalex.org/W2315637051,https://doi.org/10.2514/6.1999-823,New techniques for transient heat-transfer measurement in hypersonic flow at the AEDC,1999,article,7,4.645
https://openalex.org/W136437203,https://doi.org/10.1128/jb.88.2.538-540.1964,REDUCTION OF VITAMIN B <sub>12</sub> BY <i>PSEUDOMONAS RUBESCENS</i>,1964,article,3,0.0
https://openalex.org/W2315404688,https://doi.org/10.1016/s0368-1742(00)80054-5,Empyema of the nasal cavities in a mare,1900,article,0,0.0
https://openalex.org/W2809127326,https://doi.org/10.1093/nq/s11-i.23.453c,The Lily-White boys: The ten O's,1910,article,0,0.0
https://openalex.org/W2922160782,,A contribution to the study of anaphylaxis,1910,dissertation,0,
https://openalex.org/W4250073065,https://doi.org/10.5962/bhl.title.67890,Miscellaneous papers,1913,book,0,
https://openalex.org/W2021082460,https://doi.org/10.1111/j.1939-165x.1997.tb00691.x,Effects of Delayed Serum Separation and Long‐Term Storage on the Measurement of Thyroid Hormones in Equine Blood Samples,1997,article,6,0.0
https://openalex.org/W2071803742,https://doi.org/10.1053/jvet.1999.0180,Effect of Ischemia and Reperfusion on Neutrophil Accumulation in Equine Microvascular Tissue Flaps,1999,article,6,0.0
https://openalex.org/W181422860,https://doi.org/10.1002/j.1551-8833.1938.tb12315.x,The Water Supply of Greater Winnipeg,1938,article,1,0.0
https://openalex.org/W4401231592,https://doi.org/10.3389/fphys.2024.1443675,In-vivo and in-vitro environments affect the storage and release of energy in tendons,2024,article,0,0.0
https://openalex.org/W1963764027,https://doi.org/10.1109/ppps.2007.4346001,Coupled Electromagnetic/Fluid Dynamic Simulation of Fields Through Plasma and Vacuum,2007,article,1,0.0
https://openalex.org/W320992789,,Discussion on Salmonella Infections.,1940,article,0,0.0
https://openalex.org/W2097950791,https://doi.org/10.1136/bmj.2.3701.1113,DIET AND PUERPERAL SEPSIS,1931,article,0,0.0
https://openalex.org/W2602609709,https://doi.org/10.1136/jramc-57-05-08,Acute Yellow Atrophy of the Liver,1931,article,0,0.0
https://openalex.org/W1783275641,https://doi.org/10.1109/plasma.2004.1339955,Numerical simulation of cold flow for initialization of gas-puff Z-pinches,2004,article,1,1.166
https://openalex.org/W3110907605,https://doi.org/10.3389/fvets.2020.599287,The Effect of Intense Exercise on Equine Serum Proteoglycan-4/Lubricin,2020,article,1,0.0
https://openalex.org/W195708993,,Arteriosclerotic Gangrene with Special Reference to Amputations Below the Knee.,1945,article,0,0.0
https://openalex.org/W1965049797,https://doi.org/10.1021/ed015p599.3,"British Chemical Industry: Its Rise and Development (Morgan, Sir Gilbert T.; Pratt, David Doig)",1938,article,0,0.0
https://openalex.org/W2337994842,,Bacterial Poisoning from Ducks' Eggs.,1933,article,0,0.0
https://openalex.org/W2347036207,,Cerebrospinal Meningitis in England and Wales.,1933,article,0,0.0
https://openalex.org/W2606257498,,Pellagra Secondary to Lesions of the Gastrointestinal Tract.,1938,article,0,0.0
https://openalex.org/W2149716457,https://doi.org/10.1109/mper.1988.589868,The Genealogy Of A Corporation: I-T-E,1988,article,2,0.0
https://openalex.org/W2027742314,https://doi.org/10.1136/vr.90.22.644,CO 2 euthanasia in cats,1972,article,1,0.0
https://openalex.org/W2136208922,https://doi.org/10.1177/004051755302301113,The Role of Basic Research in Cotton. Utilization,1953,article,0,0.0
https://openalex.org/W4390993417,https://doi.org/10.1109/biocas58349.2023.10388559,An Instrumented Equine Shoe for Kinetic Gait Analysis,2023,article,0,0.0
https://openalex.org/W2598050798,,LOSSES IN CUT CANE Results of Experiments Conducted at Usine St Madeleine Trinidad,2017,article,0,
https://openalex.org/W3170960113,,MICROBIALDEGRADATIONOFCORRINOIDS I.VITAMIN B12,1964,article,0,0.0
https://openalex.org/W3019893460,https://doi.org/10.1016/j.joca.2020.02.523,Proteoglycan-4 in equine serum - the effect of intense exercise,2020,article,0,0.0
https://openalex.org/W2168696881,https://doi.org/10.2309/108300800775564259,FDA Guidance for IV Catheter Market Clearance,2000,article,0,0.0
https://openalex.org/W4388349528,https://doi.org/10.2172/2004667,ALEGRA: finite element modeling for shock hydrodynamics and multiphysics.,2022,article,0,0.0
https://openalex.org/W108654638,,Investigation of a rotating biological contactor (RBC) for treatment of industrial wastewaters,1980,article,0,0.0
https://openalex.org/W2965321881,,Vascular Surgery for Lawyers,1998,book,0,0.0
https://openalex.org/W4243997821,https://doi.org/10.17161/str.1808.6086,"Mid-American Review of Sociology, Volume 4, Number 1 (Spring, 1979): Back Matter",1979,paratext,0,
https://openalex.org/W2886897292,https://doi.org/10.1186/s12862-018-1229-7,Evolutionary dynamics of host specialization in wood-decay fungi,2018,article,135,13.315
https://openalex.org/W4387409362,https://doi.org/10.1038/s41467-023-41764-y,Phylogenomics reveals the history of host use in mosquitoes,2023,article,40,16.178
https://openalex.org/W3049653943,https://doi.org/10.1111/mec.15590,"Genetic evidence for the origin of<i>Aedes aegypti</i>, the yellow fever mosquito, in the southwestern Indian Ocean",2020,article,71,8.748
https://openalex.org/W3172130576,https://doi.org/10.1093/sysbio/syab044,A New Pipeline for Removing Paralogs in Target Enrichment Data,2021,article,45,3.27
https://openalex.org/W2598743245,https://doi.org/10.1128/aem.00696-17,Simulated rRNA/DNA Ratios Show Potential To Misclassify Active Populations as Dormant,2017,article,63,3.767
https://openalex.org/W2777002714,https://doi.org/10.1186/s12862-017-1092-y,From ground pools to treeholes: convergent evolution of habitat and phenotype in Aedes mosquitoes,2017,article,50,5.322
https://openalex.org/W2994122884,https://doi.org/10.1371/journal.pntd.0007930,Genetic diversity of laboratory strains and implications for research: The case of Aedes aegypti,2019,article,45,7.051
https://openalex.org/W4406427304,https://doi.org/10.1101/2025.01.13.632753,From macro to micro: De novo genomes of Aedes mosquitoes enable comparative genomics among close and distant relatives,2025,preprint,1,
https://openalex.org/W4411721140,https://doi.org/10.1093/jme/tjaf067,Recognition of mosquito subspecies: the case for <i>Aedes aegypti</i> (Diptera: Culicidae),2025,review,1,8.143
https://openalex.org/W2514324064,https://doi.org/10.1186/s12864-016-3044-0,Copy number variation contributes to cryptic genetic variation in outbreak lineages of Cryptococcus gattii from the North American Pacific Northwest,2016,article,42,4.803
https://openalex.org/W2962892604,https://doi.org/10.3390/insects10080222,The Prediapause Stage of Aedes japonicus japonicus and the Evolution of Embryonic Diapause in Aedini,2019,article,28,5.876
https://openalex.org/W4405537486,https://doi.org/10.3201/eid3101.240995,Trichuriasis in Human Patients from Côte d’Ivoire Caused by Novel Species <i>Trichuris incognita</i> with Low Sensitivity to Albendazole/Ivermectin Combination Treatment,2024,article,4,2.597
https://openalex.org/W4302276019,https://doi.org/10.1371/journal.pone.0274292,Phylogenetic resolution of the fly superfamily Ephydroidea–Molecular systematics of the enigmatic and diverse relatives of Drosophilidae,2022,article,12,2.006
https://openalex.org/W4394840740,https://doi.org/10.1093/g3journal/jkae082,Robustness in population-structure and demographic-inference results derived from the <i>Aedes aegypti</i> genotyping chip and whole-genome sequencing data,2024,article,3,2.9
https://openalex.org/W4412366126,https://doi.org/10.1093/gbe/evaf142,From macro to micro: De novo genomes of Aedes mosquitoes enable comparative genomics among close and distant relatives,2025,article,0,0.0
https://openalex.org/W4413051373,https://doi.org/10.1101/2025.07.16.665186,A Way Through the Trees: Molecular Phylogenies Consistently Recover Two Clades of ,2025,preprint,0,
https://openalex.org/W2585151199,https://doi.org/10.1002/ece3.2748,A parasite's modification of host behavior reduces predation on its host,2017,article,18,1.669
https://openalex.org/W4411720582,https://doi.org/10.1093/botlinnean/boaf050,"Conflicting phylogenetic signals obscure the taxonomic position of <i>Ferula heuffelii</i> (Apiaceae), a rare Southeast European endemic",2025,article,0,0.0
https://openalex.org/W4412143941,https://doi.org/10.1111/eva.70132,"Population Phylogenomics and Genetic Structure of the Polyphagous Leafminer, <i>Liriomyza trifolii</i> (Burgess) (Diptera: Agromyzidae)",2025,article,0,0.0
https://openalex.org/W2750576800,https://doi.org/10.1093/jme/tjx111,"The First Evidence of Nanism in Ixodes (Ixodes) scapularis (Acari: Ixodidae), Found Parasitizing a Human Host",2017,article,16,1.082
https://openalex.org/W2755858372,https://doi.org/10.1371/journal.pone.0184573,Differential response to mosquito host sex and parasite dosage suggest mixed dispersal strategies in the parasite Ascogregarina taiwanensis,2017,article,12,1.014
https://openalex.org/W1964884286,https://doi.org/10.4137/ehi.s16007,Sexual Harassment and Feeding Inhibition between two Invasive Dengue Vectors,2014,article,10,0.972
https://openalex.org/W2074382827,https://doi.org/10.1603/me12018,Life Cycle Completion of Parasite<i>Ascogregarina taiwanensis</i>(Apicomplexa: Lecudinidae) in Non-Native Host<i>Ochlerotatus japonicus</i>(Diptera: Culicidae),2012,article,10,0.634
https://openalex.org/W3130988016,https://doi.org/10.1371/journal.pone.0247068,From e-voucher to genomic data: Preserving archive specimens as demonstrated with medically important mosquitoes (Diptera: Culicidae) and kissing bugs (Hemiptera: Reduviidae),2021,article,10,1.857
https://openalex.org/W2892019687,https://doi.org/10.1098/rsos.180893,Structural and wetting properties of nature's finest silks (order Embioptera),2018,article,9,0.428
https://openalex.org/W2887922349,https://doi.org/10.1371/journal.pntd.0006698,"Population genomics of Culiseta melanura, the principal vector of Eastern equine encephalitis virus in the United States",2018,article,7,1.208
https://openalex.org/W4313890903,https://doi.org/10.1093/isd/ixac031,Macroecology and Potential Drivers of Diversity in Webspinner Maternal Care (Order Embioptera),2023,article,3,1.117
https://openalex.org/W4319878215,https://doi.org/10.21203/rs.3.rs-2515328/v1,An Enduring Enemy: Phylogenomics Reveals the History of Host Use in Mosquitoes,2023,preprint,3,
https://openalex.org/W4302376063,,Sexual Harassment and Feeding Inhibition Between Two Invasive Dengue Vectors,2015,article,3,0.328
https://openalex.org/W2981697571,https://doi.org/10.2987/19-6859.1,"First Record of Mansonia dyari From Saint Croix, United States Virgin Islands",2019,article,3,0.705
https://openalex.org/W4400386830,https://doi.org/10.1101/2024.07.04.602123,"Discovery of a novel albendazole-ivermectin refractory<i>Trichuris</i>species,<i>T. hominis</i>, in Côte d’Ivoire patients through fecal DNA metabarcoding",2024,preprint,0,
https://openalex.org/W4405675665,https://doi.org/10.1093/jme/tjae150,First record of <i>Culex pipiens</i> (Diptera: Culicidae) in Alberta: expanding distributions and ecotype patterns in a western Canadian province,2024,article,0,0.0
https://openalex.org/W4402896724,https://doi.org/10.1101/2024.09.24.614553,First record of Culex pipiens (Diptera: Culicidae) in Alberta: Expanding distributions and ecotype patterns in a western Canadian province,2024,preprint,0,
https://openalex.org/W4405131021,https://doi.org/10.1016/j.ijppaw.2024.101030,WIDESPREAD GEOGRAPHIC DISTRIBUTION OF FILARIOID NEMATODES IN CARIBOU (Rangifer tarandus sspp.) IN CANADA,2024,article,0,0.0
https://openalex.org/W3095573430,https://doi.org/10.1101/2020.10.26.355248,A New Paralog Removal Pipeline Resolves Conflict between RAD-seq and Enrichment,2020,preprint,1,
https://openalex.org/W2505497749,https://doi.org/10.1603/ice.2016.113652,Molecular phylogenetics of<i>Aedini</i>mosquitoes,2016,article,0,0.0
https://openalex.org/W4394085507,https://doi.org/10.6084/m9.figshare.c.3600272_d2,Additional file 5: of Copy number variation contributes to cryptic genetic variation in outbreak lineages of Cryptococcus gattii from the North American Pacific Northwest,2016,dataset,0,
https://openalex.org/W4394193500,https://doi.org/10.6084/m9.figshare.c.3600272_d4,Additional file 2: of Copy number variation contributes to cryptic genetic variation in outbreak lineages of Cryptococcus gattii from the North American Pacific Northwest,2016,dataset,0,
https://openalex.org/W4394261794,https://doi.org/10.6084/m9.figshare.c.3600272_d3,Additional file 3: of Copy number variation contributes to cryptic genetic variation in outbreak lineages of Cryptococcus gattii from the North American Pacific Northwest,2016,dataset,0,
https://openalex.org/W4394457486,https://doi.org/10.6084/m9.figshare.c.3600272_d5,Additional file 1: of Copy number variation contributes to cryptic genetic variation in outbreak lineages of Cryptococcus gattii from the North American Pacific Northwest,2016,dataset,0,
https://openalex.org/W4394510890,https://doi.org/10.6084/m9.figshare.c.3600272_d1,Additional file 4: of Copy number variation contributes to cryptic genetic variation in outbreak lineages of Cryptococcus gattii from the North American Pacific Northwest,2016,dataset,0,
https://openalex.org/W3126742464,https://doi.org/10.1093/jme/tjab009,Field Evidence of Mosquito Population Regulation by a Gregarine Parasite,2021,article,1,0.167
https://openalex.org/W4394385366,https://doi.org/10.6084/m9.figshare.23826144,"Data files for ""Phylogenomics reveals the history of host use in mosquitoes,"" Soghigian et al. 2023.",2023,dataset,0,
https://openalex.org/W4394093854,https://doi.org/10.6084/m9.figshare.5721793,Additional file 18: of From ground pools to treeholes: convergent evolution of habitat and phenotype in Aedes mosquitoes,2017,dataset,0,
https://openalex.org/W4394115672,https://doi.org/10.6084/m9.figshare.5721805,Additional file 19: of From ground pools to treeholes: convergent evolution of habitat and phenotype in Aedes mosquitoes,2017,dataset,0,
https://openalex.org/W4394121779,https://doi.org/10.6084/m9.figshare.5721718,Additional file 13: of From ground pools to treeholes: convergent evolution of habitat and phenotype in Aedes mosquitoes,2017,dataset,0,
https://openalex.org/W4394208672,https://doi.org/10.6084/m9.figshare.5721751,Additional file 15: of From ground pools to treeholes: convergent evolution of habitat and phenotype in Aedes mosquitoes,2017,dataset,0,
https://openalex.org/W4394257333,https://doi.org/10.6084/m9.figshare.5721766,Additional file 16: of From ground pools to treeholes: convergent evolution of habitat and phenotype in Aedes mosquitoes,2017,dataset,0,
https://openalex.org/W4394260727,https://doi.org/10.6084/m9.figshare.5721739,Additional file 14: of From ground pools to treeholes: convergent evolution of habitat and phenotype in Aedes mosquitoes,2017,dataset,0,
https://openalex.org/W4394307845,https://doi.org/10.6084/m9.figshare.5721781,Additional file 17: of From ground pools to treeholes: convergent evolution of habitat and phenotype in Aedes mosquitoes,2017,dataset,0,
https://openalex.org/W4295768248,https://doi.org/10.5281/zenodo.3237960,The Prediapause Stage of Aedes japonicus japonicus and the Evolution of Embryonic Diapause in Aedini,2019,article,0,0.0
https://openalex.org/W4394110056,https://doi.org/10.6084/m9.figshare.6933449,Additional file 2: of Evolutionary dynamics of host specialization in wood-decay fungi,2018,dataset,0,
https://openalex.org/W4394129073,https://doi.org/10.6084/m9.figshare.6933479,Additional file 4: of Evolutionary dynamics of host specialization in wood-decay fungi,2018,dataset,0,
https://openalex.org/W4394198394,https://doi.org/10.6084/m9.figshare.6933530,Additional file 7: of Evolutionary dynamics of host specialization in wood-decay fungi,2018,dataset,0,
https://openalex.org/W4394228751,https://doi.org/10.6084/m9.figshare.6933467,Additional file 3: of Evolutionary dynamics of host specialization in wood-decay fungi,2018,dataset,0,
https://openalex.org/W4394297289,https://doi.org/10.6084/m9.figshare.6200951,SNP dataset,2018,dataset,0,
https://openalex.org/W4394317989,https://doi.org/10.6084/m9.figshare.6933548,Additional file 8: of Evolutionary dynamics of host specialization in wood-decay fungi,2018,dataset,0,
https://openalex.org/W4394461328,https://doi.org/10.6084/m9.figshare.6933515,Additional file 6: of Evolutionary dynamics of host specialization in wood-decay fungi,2018,dataset,0,
https://openalex.org/W4394496198,https://doi.org/10.6084/m9.figshare.6933497,Additional file 5: of Evolutionary dynamics of host specialization in wood-decay fungi,2018,dataset,0,
https://openalex.org/W4394341722,https://doi.org/10.6084/m9.figshare.12476189,"Datasets for genetic evidence for the origin of Aedes aegypti, the yellow fever mosquito, in the southwestern Indian Ocean",2020,dataset,0,
https://openalex.org/W4393818056,https://doi.org/10.5281/zenodo.6841008,"Supplemental files to ""A COI DNA Barcode Library for Anastrepha Schiner (Diptera: Tephritidae)""",2022,dataset,0,
